"Plot Title: APIS05_20597703_2021_temp"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20597703, SEN S/N: 20597703)","Intensity, lum/ft² (LGR S/N: 20597703, SEN S/N: 20597703)","Bad Battery (LGR S/N: 20597703)","Good Battery (LGR S/N: 20597703)","Coupler Attached (LGR S/N: 20597703)","Host Connected (LGR S/N: 20597703)","Stopped (LGR S/N: 20597703)","End Of File (LGR S/N: 20597703)"
1,01/01/21 12:00:00,20.302,45.0,,,,,,
2,01/01/21 13:00:00,20.073,36.0,,,,,,
3,01/01/21 14:00:00,20.757,39.0,,,,,,
4,01/01/21 15:00:00,22.330,39.0,,,,,,
5,01/01/21 16:00:00,22.330,24.0,,,,,,
6,01/01/21 17:00:00,22.552,3.0,,,,,,
7,01/01/21 18:00:00,21.884,0.0,,,,,,
8,01/01/21 19:00:00,22.330,0.0,,,,,,
9,01/01/21 20:00:00,23.216,0.0,,,,,,
10,01/01/21 21:00:00,24.093,0.0,,,,,,
11,01/01/21 22:00:00,24.960,0.0,,,,,,
12,01/01/21 23:00:00,25.819,0.0,,,,,,
13,01/02/21 00:00:00,25.605,0.0,,,,,,
14,01/02/21 01:00:00,25.390,0.0,,,,,,
15,01/02/21 02:00:00,25.390,0.0,,,,,,
16,01/02/21 03:00:00,25.390,0.0,,,,,,
17,01/02/21 04:00:00,25.605,0.0,,,,,,
18,01/02/21 05:00:00,24.526,0.0,,,,,,
19,01/02/21 06:00:00,24.744,0.0,,,,,,
20,01/02/21 07:00:00,24.310,0.0,,,,,,
21,01/02/21 08:00:00,23.436,0.0,,,,,,
22,01/02/21 09:00:00,23.216,2.0,,,,,,
23,01/02/21 10:00:00,23.216,34.0,,,,,,
24,01/02/21 11:00:00,23.875,57.0,,,,,,
25,01/02/21 12:00:00,27.091,184.0,,,,,,
26,01/02/21 13:00:00,30.607,320.0,,,,,,
27,01/02/21 14:00:00,34.590,304.0,,,,,,
28,01/02/21 15:00:00,32.617,77.0,,,,,,
29,01/02/21 16:00:00,31.816,38.0,,,,,,
30,01/02/21 17:00:00,30.808,16.0,,,,,,
31,01/02/21 18:00:00,26.881,0.0,,,,,,
32,01/02/21 19:00:00,22.995,0.0,,,,,,
33,01/02/21 20:00:00,19.843,0.0,,,,,,
34,01/02/21 21:00:00,17.983,0.0,,,,,,
35,01/02/21 22:00:00,27.091,0.0,,,,,,
36,01/02/21 23:00:00,22.552,0.0,,,,,,
37,01/03/21 00:00:00,19.843,0.0,,,,,,
38,01/03/21 01:00:00,26.245,0.0,,,,,,
39,01/03/21 02:00:00,26.031,0.0,,,,,,
40,01/03/21 03:00:00,23.875,0.0,,,,,,
41,01/03/21 04:00:00,19.843,0.0,,,,,,
42,01/03/21 05:00:00,16.317,0.0,,,,,,
43,01/03/21 06:00:00,25.174,0.0,,,,,,
44,01/03/21 07:00:00,26.458,0.0,,,,,,
45,01/03/21 08:00:00,26.458,0.0,,,,,,
46,01/03/21 09:00:00,25.819,10.0,,,,,,
47,01/03/21 10:00:00,34.786,336.0,,,,,,
48,01/03/21 11:00:00,37.488,496.0,,,,,,
49,01/03/21 12:00:00,37.107,384.0,,,,,,
50,01/03/21 13:00:00,36.531,288.0,,,,,,
51,01/03/21 14:00:00,39.007,272.0,,,,,,
52,01/03/21 15:00:00,34.786,79.0,,,,,,
53,01/03/21 16:00:00,33.607,33.0,,,,,,
54,01/03/21 17:00:00,32.218,13.0,,,,,,
55,01/03/21 18:00:00,30.808,0.0,,,,,,
56,01/03/21 19:00:00,27.302,0.0,,,,,,
57,01/03/21 20:00:00,28.762,0.0,,,,,,
58,01/03/21 21:00:00,30.198,0.0,,,,,,
59,01/03/21 22:00:00,28.555,0.0,,,,,,
60,01/03/21 23:00:00,29.379,0.0,,,,,,
61,01/04/21 00:00:00,28.139,0.0,,,,,,
62,01/04/21 01:00:00,28.969,0.0,,,,,,
63,01/04/21 02:00:00,29.586,0.0,,,,,,
64,01/04/21 03:00:00,28.969,0.0,,,,,,
65,01/04/21 04:00:00,24.744,0.0,,,,,,
66,01/04/21 05:00:00,29.586,0.0,,,,,,
67,01/04/21 06:00:00,29.995,0.0,,,,,,
68,01/04/21 07:00:00,28.762,0.0,,,,,,
69,01/04/21 08:00:00,28.346,0.0,,,,,,
70,01/04/21 09:00:00,28.762,4.0,,,,,,
71,01/04/21 10:00:00,29.379,26.0,,,,,,
72,01/04/21 11:00:00,29.790,60.0,,,,,,
73,01/04/21 12:00:00,30.198,36.0,,,,,,
74,01/04/21 13:00:00,30.607,30.0,,,,,,
75,01/04/21 14:00:00,30.198,32.0,,,,,,
76,01/04/21 15:00:00,30.403,19.0,,,,,,
77,01/04/21 16:00:00,31.012,27.0,,,,,,
78,01/04/21 17:00:00,32.018,11.0,,,,,,
79,01/04/21 18:00:00,32.617,0.0,,,,,,
80,01/04/21 19:00:00,32.815,0.0,,,,,,
81,01/04/21 20:00:00,31.012,0.0,,,,,,
82,01/04/21 21:00:00,30.198,0.0,,,,,,
83,01/04/21 22:00:00,29.379,0.0,,,,,,
84,01/04/21 23:00:00,29.379,0.0,,,,,,
85,01/05/21 00:00:00,29.379,0.0,,,,,,
86,01/05/21 01:00:00,29.379,0.0,,,,,,
87,01/05/21 02:00:00,29.379,0.0,,,,,,
88,01/05/21 03:00:00,27.930,0.0,,,,,,
89,01/05/21 04:00:00,28.762,0.0,,,,,,
90,01/05/21 05:00:00,28.555,0.0,,,,,,
91,01/05/21 06:00:00,28.555,0.0,,,,,,
92,01/05/21 07:00:00,28.346,0.0,,,,,,
93,01/05/21 08:00:00,27.721,0.0,,,,,,
94,01/05/21 09:00:00,26.031,9.0,,,,,,
95,01/05/21 10:00:00,41.254,704.0,,,,,,
96,01/05/21 11:00:00,36.723,480.0,,,,,,
97,01/05/21 12:00:00,33.013,152.0,,,,,,
98,01/05/21 13:00:00,36.723,128.0,,,,,,
99,01/05/21 14:00:00,37.679,136.0,,,,,,
100,01/05/21 15:00:00,33.411,88.0,,,,,,
101,01/05/21 16:00:00,32.218,34.0,,,,,,
102,01/05/21 17:00:00,29.586,8.0,,,,,,
103,01/05/21 18:00:00,24.960,0.0,,,,,,
104,01/05/21 19:00:00,21.884,0.0,,,,,,
105,01/05/21 20:00:00,18.217,0.0,,,,,,
106,01/05/21 21:00:00,16.317,0.0,,,,,,
107,01/05/21 22:00:00,14.855,0.0,,,,,,
108,01/05/21 23:00:00,13.865,0.0,,,,,,
109,01/06/21 00:00:00,13.615,0.0,,,,,,
110,01/06/21 01:00:00,12.607,0.0,,,,,,
111,01/06/21 02:00:00,14.113,0.0,,,,,,
112,01/06/21 03:00:00,15.102,0.0,,,,,,
113,01/06/21 04:00:00,13.113,0.0,,,,,,
114,01/06/21 05:00:00,12.096,0.0,,,,,,
115,01/06/21 06:00:00,11.323,0.0,,,,,,
116,01/06/21 07:00:00,10.278,0.0,,,,,,
117,01/06/21 08:00:00,10.540,0.0,,,,,,
118,01/06/21 09:00:00,11.323,17.0,,,,,,
119,01/06/21 10:00:00,20.302,208.0,,,,,,
120,01/06/21 11:00:00,25.174,128.0,,,,,,
121,01/06/21 12:00:00,31.012,125.0,,,,,,
122,01/06/21 13:00:00,31.213,224.0,,,,,,
123,01/06/21 14:00:00,29.586,74.0,,,,,,
124,01/06/21 15:00:00,29.586,42.0,,,,,,
125,01/06/21 16:00:00,29.174,54.0,,,,,,
126,01/06/21 17:00:00,27.721,11.0,,,,,,
127,01/06/21 18:00:00,24.526,0.0,,,,,,
128,01/06/21 19:00:00,23.655,0.0,,,,,,
129,01/06/21 20:00:00,24.093,0.0,,,,,,
130,01/06/21 21:00:00,24.310,0.0,,,,,,
131,01/06/21 22:00:00,23.875,0.0,,,,,,
132,01/06/21 23:00:00,20.529,0.0,,,,,,
133,01/07/21 00:00:00,18.451,0.0,,,,,,
134,01/07/21 01:00:00,16.075,0.0,,,,,,
135,01/07/21 02:00:00,13.615,0.0,,,,,,
136,01/07/21 03:00:00,12.351,0.0,,,,,,
137,01/07/21 04:00:00,11.323,0.0,,,,,,
138,01/07/21 05:00:00,10.540,0.0,,,,,,
139,01/07/21 06:00:00,10.015,0.0,,,,,,
140,01/07/21 07:00:00,9.750,0.0,,,,,,
141,01/07/21 08:00:00,8.947,0.0,,,,,,
142,01/07/21 09:00:00,8.679,11.0,,,,,,
143,01/07/21 10:00:00,18.685,256.0,,,,,,
144,01/07/21 11:00:00,22.995,128.0,,,,,,
145,01/07/21 12:00:00,35.758,384.0,,,,,,
146,01/07/21 13:00:00,31.213,118.0,,,,,,
147,01/07/21 14:00:00,31.213,109.0,,,,,,
148,01/07/21 15:00:00,33.411,109.0,,,,,,
149,01/07/21 16:00:00,31.617,51.0,,,,,,
150,01/07/21 17:00:00,28.969,11.0,,,,,,
151,01/07/21 18:00:00,26.881,0.0,,,,,,
152,01/07/21 19:00:00,25.174,0.0,,,,,,
153,01/07/21 20:00:00,24.093,0.0,,,,,,
154,01/07/21 21:00:00,24.310,0.0,,,,,,
155,01/07/21 22:00:00,25.174,0.0,,,,,,
156,01/07/21 23:00:00,25.819,0.0,,,,,,
157,01/08/21 00:00:00,26.245,0.0,,,,,,
158,01/08/21 01:00:00,25.819,0.0,,,,,,
159,01/08/21 02:00:00,26.458,0.0,,,,,,
160,01/08/21 03:00:00,24.744,0.0,,,,,,
161,01/08/21 04:00:00,24.093,0.0,,,,,,
162,01/08/21 05:00:00,22.775,0.0,,,,,,
163,01/08/21 06:00:00,22.552,0.0,,,,,,
164,01/08/21 07:00:00,23.436,0.0,,,,,,
165,01/08/21 08:00:00,22.330,0.0,,,,,,
166,01/08/21 09:00:00,22.107,2.0,,,,,,
167,01/08/21 10:00:00,21.884,25.0,,,,,,
168,01/08/21 11:00:00,22.330,50.0,,,,,,
169,01/08/21 12:00:00,22.995,50.0,,,,,,
170,01/08/21 13:00:00,25.174,43.0,,,,,,
171,01/08/21 14:00:00,24.093,73.0,,,,,,
172,01/08/21 15:00:00,24.526,64.0,,,,,,
173,01/08/21 16:00:00,24.093,28.0,,,,,,
174,01/08/21 17:00:00,24.744,8.0,,,,,,
175,01/08/21 18:00:00,24.960,0.0,,,,,,
176,01/08/21 19:00:00,24.310,0.0,,,,,,
177,01/08/21 20:00:00,24.526,0.0,,,,,,
178,01/08/21 21:00:00,24.310,0.0,,,,,,
179,01/08/21 22:00:00,23.436,0.0,,,,,,
180,01/08/21 23:00:00,23.436,0.0,,,,,,
181,01/09/21 00:00:00,24.960,0.0,,,,,,
182,01/09/21 01:00:00,25.605,0.0,,,,,,
183,01/09/21 02:00:00,26.031,0.0,,,,,,
184,01/09/21 03:00:00,26.458,0.0,,,,,,
185,01/09/21 04:00:00,27.091,0.0,,,,,,
186,01/09/21 05:00:00,26.881,0.0,,,,,,
187,01/09/21 06:00:00,27.511,0.0,,,,,,
188,01/09/21 07:00:00,27.511,0.0,,,,,,
189,01/09/21 08:00:00,27.930,0.0,,,,,,
190,01/09/21 09:00:00,27.511,1.0,,,,,,
191,01/09/21 10:00:00,27.302,7.0,,,,,,
192,01/09/21 11:00:00,27.511,29.0,,,,,,
193,01/09/21 12:00:00,28.139,37.0,,,,,,
194,01/09/21 13:00:00,27.930,53.0,,,,,,
195,01/09/21 14:00:00,28.346,59.0,,,,,,
196,01/09/21 15:00:00,29.586,86.0,,,,,,
197,01/09/21 16:00:00,29.790,88.0,,,,,,
198,01/09/21 17:00:00,28.762,14.0,,,,,,
199,01/09/21 18:00:00,28.139,0.0,,,,,,
200,01/09/21 19:00:00,27.091,0.0,,,,,,
201,01/09/21 20:00:00,27.721,0.0,,,,,,
202,01/09/21 21:00:00,28.762,0.0,,,,,,
203,01/09/21 22:00:00,28.555,0.0,,,,,,
204,01/09/21 23:00:00,27.511,0.0,,,,,,
205,01/10/21 00:00:00,27.302,0.0,,,,,,
206,01/10/21 01:00:00,27.302,0.0,,,,,,
207,01/10/21 02:00:00,26.245,0.0,,,,,,
208,01/10/21 03:00:00,26.031,0.0,,,,,,
209,01/10/21 04:00:00,25.174,0.0,,,,,,
210,01/10/21 05:00:00,25.390,0.0,,,,,,
211,01/10/21 06:00:00,24.744,0.0,,,,,,
212,01/10/21 07:00:00,24.526,0.0,,,,,,
213,01/10/21 08:00:00,24.744,0.0,,,,,,
214,01/10/21 09:00:00,24.093,4.0,,,,,,
215,01/10/21 10:00:00,23.875,25.0,,,,,,
216,01/10/21 11:00:00,24.310,51.0,,,,,,
217,01/10/21 12:00:00,24.960,66.0,,,,,,
218,01/10/21 13:00:00,24.744,67.0,,,,,,
219,01/10/21 14:00:00,25.174,71.0,,,,,,
220,01/10/21 15:00:00,24.744,72.0,,,,,,
221,01/10/21 16:00:00,25.174,35.0,,,,,,
222,01/10/21 17:00:00,25.605,21.0,,,,,,
223,01/10/21 18:00:00,25.819,0.0,,,,,,
224,01/10/21 19:00:00,25.605,0.0,,,,,,
225,01/10/21 20:00:00,24.960,0.0,,,,,,
226,01/10/21 21:00:00,24.960,0.0,,,,,,
227,01/10/21 22:00:00,25.390,0.0,,,,,,
228,01/10/21 23:00:00,26.458,0.0,,,,,,
229,01/11/21 00:00:00,27.930,0.0,,,,,,
230,01/11/21 01:00:00,28.969,0.0,,,,,,
231,01/11/21 02:00:00,29.586,0.0,,,,,,
232,01/11/21 03:00:00,29.586,0.0,,,,,,
233,01/11/21 04:00:00,30.403,0.0,,,,,,
234,01/11/21 05:00:00,30.607,0.0,,,,,,
235,01/11/21 06:00:00,30.808,0.0,,,,,,
236,01/11/21 07:00:00,31.012,0.0,,,,,,
237,01/11/21 08:00:00,31.415,0.0,,,,,,
238,01/11/21 09:00:00,31.415,3.0,,,,,,
239,01/11/21 10:00:00,31.816,16.0,,,,,,
240,01/11/21 11:00:00,32.418,34.0,,,,,,
241,01/11/21 12:00:00,33.013,46.0,,,,,,
242,01/11/21 13:00:00,33.013,49.0,,,,,,
243,01/11/21 14:00:00,32.815,27.0,,,,,,
244,01/11/21 15:00:00,32.617,21.0,,,,,,
245,01/11/21 16:00:00,32.617,30.0,,,,,,
246,01/11/21 17:00:00,32.218,4.0,,,,,,
247,01/11/21 18:00:00,32.018,0.0,,,,,,
248,01/11/21 19:00:00,31.816,0.0,,,,,,
249,01/11/21 20:00:00,31.816,0.0,,,,,,
250,01/11/21 21:00:00,31.617,0.0,,,,,,
251,01/11/21 22:00:00,31.816,0.0,,,,,,
252,01/11/21 23:00:00,32.218,0.0,,,,,,
253,01/12/21 00:00:00,32.018,0.0,,,,,,
254,01/12/21 01:00:00,31.816,0.0,,,,,,
255,01/12/21 02:00:00,31.816,0.0,,,,,,
256,01/12/21 03:00:00,31.415,0.0,,,,,,
257,01/12/21 04:00:00,31.617,0.0,,,,,,
258,01/12/21 05:00:00,31.617,0.0,,,,,,
259,01/12/21 06:00:00,31.617,0.0,,,,,,
260,01/12/21 07:00:00,31.617,0.0,,,,,,
261,01/12/21 08:00:00,31.213,0.0,,,,,,
262,01/12/21 09:00:00,30.808,2.0,,,,,,
263,01/12/21 10:00:00,30.403,9.0,,,,,,
264,01/12/21 11:00:00,31.213,43.0,,,,,,
265,01/12/21 12:00:00,31.415,79.0,,,,,,
266,01/12/21 13:00:00,31.816,85.0,,,,,,
267,01/12/21 14:00:00,38.061,272.0,,,,,,
268,01/12/21 15:00:00,35.951,110.0,,,,,,
269,01/12/21 16:00:00,34.198,48.0,,,,,,
270,01/12/21 17:00:00,32.418,11.0,,,,,,
271,01/12/21 18:00:00,30.808,0.0,,,,,,
272,01/12/21 19:00:00,31.012,0.0,,,,,,
273,01/12/21 20:00:00,30.808,0.0,,,,,,
274,01/12/21 21:00:00,30.198,0.0,,,,,,
275,01/12/21 22:00:00,29.995,0.0,,,,,,
276,01/12/21 23:00:00,29.586,0.0,,,,,,
277,01/13/21 00:00:00,29.174,0.0,,,,,,
278,01/13/21 01:00:00,29.586,0.0,,,,,,
279,01/13/21 02:00:00,29.790,0.0,,,,,,
280,01/13/21 03:00:00,29.586,0.0,,,,,,
281,01/13/21 04:00:00,29.586,0.0,,,,,,
282,01/13/21 05:00:00,29.174,0.0,,,,,,
283,01/13/21 06:00:00,29.174,0.0,,,,,,
284,01/13/21 07:00:00,28.139,0.0,,,,,,
285,01/13/21 08:00:00,28.139,0.0,,,,,,
286,01/13/21 09:00:00,28.555,22.0,,,,,,
287,01/13/21 10:00:00,42.363,704.0,,,,,,
288,01/13/21 11:00:00,37.297,464.0,,,,,,
289,01/13/21 12:00:00,39.384,432.0,,,,,,
290,01/13/21 13:00:00,37.870,304.0,,,,,,
291,01/13/21 14:00:00,41.067,288.0,,,,,,
292,01/13/21 15:00:00,36.723,97.0,,,,,,
293,01/13/21 16:00:00,36.145,79.0,,,,,,
294,01/13/21 17:00:00,32.218,14.0,,,,,,
295,01/13/21 18:00:00,27.302,0.0,,,,,,
296,01/13/21 19:00:00,24.744,0.0,,,,,,
297,01/13/21 20:00:00,22.330,0.0,,,,,,
298,01/13/21 21:00:00,19.843,0.0,,,,,,
299,01/13/21 22:00:00,18.919,0.0,,,,,,
300,01/13/21 23:00:00,19.843,0.0,,,,,,
301,01/14/21 00:00:00,21.209,0.0,,,,,,
302,01/14/21 01:00:00,20.757,0.0,,,,,,
303,01/14/21 02:00:00,22.330,0.0,,,,,,
304,01/14/21 03:00:00,21.659,0.0,,,,,,
305,01/14/21 04:00:00,24.526,0.0,,,,,,
306,01/14/21 05:00:00,29.174,0.0,,,,,,
307,01/14/21 06:00:00,28.555,0.0,,,,,,
308,01/14/21 07:00:00,29.586,0.0,,,,,,
309,01/14/21 08:00:00,31.012,0.0,,,,,,
310,01/14/21 09:00:00,29.174,6.0,,,,,,
311,01/14/21 10:00:00,31.012,27.0,,,,,,
312,01/14/21 11:00:00,33.411,63.0,,,,,,
313,01/14/21 12:00:00,35.951,96.0,,,,,,
314,01/14/21 13:00:00,35.758,47.0,,,,,,
315,01/14/21 14:00:00,36.145,92.0,,,,,,
316,01/14/21 15:00:00,35.564,77.0,,,,,,
317,01/14/21 16:00:00,35.564,43.0,,,,,,
318,01/14/21 17:00:00,34.786,6.0,,,,,,
319,01/14/21 18:00:00,34.786,0.0,,,,,,
320,01/14/21 19:00:00,34.981,0.0,,,,,,
321,01/14/21 20:00:00,35.564,0.0,,,,,,
322,01/14/21 21:00:00,35.564,0.0,,,,,,
323,01/14/21 22:00:00,34.786,0.0,,,,,,
324,01/14/21 23:00:00,34.002,0.0,,,,,,
325,01/15/21 00:00:00,34.394,0.0,,,,,,
326,01/15/21 01:00:00,34.786,0.0,,,,,,
327,01/15/21 02:00:00,34.786,0.0,,,,,,
328,01/15/21 03:00:00,34.981,0.0,,,,,,
329,01/15/21 04:00:00,34.981,0.0,,,,,,
330,01/15/21 05:00:00,35.175,0.0,,,,,,
331,01/15/21 06:00:00,35.175,0.0,,,,,,
332,01/15/21 07:00:00,34.786,0.0,,,,,,
333,01/15/21 08:00:00,35.370,0.0,,,,,,
334,01/15/21 09:00:00,35.951,1.0,,,,,,
335,01/15/21 10:00:00,35.951,9.0,,,,,,
336,01/15/21 11:00:00,36.531,26.0,,,,,,
337,01/15/21 12:00:00,37.107,31.0,,,,,,
338,01/15/21 13:00:00,36.531,15.0,,,,,,
339,01/15/21 14:00:00,36.338,14.0,,,,,,
340,01/15/21 15:00:00,36.145,9.0,,,,,,
341,01/15/21 16:00:00,35.175,5.0,,,,,,
342,01/15/21 17:00:00,34.786,1.0,,,,,,
343,01/15/21 18:00:00,34.394,0.0,,,,,,
344,01/15/21 19:00:00,34.590,0.0,,,,,,
345,01/15/21 20:00:00,34.394,0.0,,,,,,
346,01/15/21 21:00:00,34.198,0.0,,,,,,
347,01/15/21 22:00:00,34.002,0.0,,,,,,
348,01/15/21 23:00:00,33.805,0.0,,,,,,
349,01/16/21 00:00:00,33.213,0.0,,,,,,
350,01/16/21 01:00:00,32.617,0.0,,,,,,
351,01/16/21 02:00:00,32.218,0.0,,,,,,
352,01/16/21 03:00:00,31.816,0.0,,,,,,
353,01/16/21 04:00:00,31.012,0.0,,,,,,
354,01/16/21 05:00:00,31.012,0.0,,,,,,
355,01/16/21 06:00:00,31.012,0.0,,,,,,
356,01/16/21 07:00:00,30.607,0.0,,,,,,
357,01/16/21 08:00:00,30.198,0.0,,,,,,
358,01/16/21 09:00:00,29.174,1.0,,,,,,
359,01/16/21 10:00:00,28.762,17.0,,,,,,
360,01/16/21 11:00:00,28.762,41.0,,,,,,
361,01/16/21 12:00:00,29.174,39.0,,,,,,
362,01/16/21 13:00:00,29.790,26.0,,,,,,
363,01/16/21 14:00:00,29.379,27.0,,,,,,
364,01/16/21 15:00:00,30.198,34.0,,,,,,
365,01/16/21 16:00:00,29.790,22.0,,,,,,
366,01/16/21 17:00:00,29.586,11.0,,,,,,
367,01/16/21 18:00:00,29.174,0.0,,,,,,
368,01/16/21 19:00:00,28.762,0.0,,,,,,
369,01/16/21 20:00:00,28.762,0.0,,,,,,
370,01/16/21 21:00:00,28.762,0.0,,,,,,
371,01/16/21 22:00:00,28.969,0.0,,,,,,
372,01/16/21 23:00:00,28.762,0.0,,,,,,
373,01/17/21 00:00:00,28.762,0.0,,,,,,
374,01/17/21 01:00:00,28.969,0.0,,,,,,
375,01/17/21 02:00:00,28.139,0.0,,,,,,
376,01/17/21 03:00:00,27.511,0.0,,,,,,
377,01/17/21 04:00:00,27.511,0.0,,,,,,
378,01/17/21 05:00:00,27.091,0.0,,,,,,
379,01/17/21 06:00:00,26.458,0.0,,,,,,
380,01/17/21 07:00:00,26.245,0.0,,,,,,
381,01/17/21 08:00:00,25.819,0.0,,,,,,
382,01/17/21 09:00:00,26.031,21.0,,,,,,
383,01/17/21 10:00:00,27.091,42.0,,,,,,
384,01/17/21 11:00:00,27.721,57.0,,,,,,
385,01/17/21 12:00:00,28.346,87.0,,,,,,
386,01/17/21 13:00:00,28.139,51.0,,,,,,
387,01/17/21 14:00:00,28.969,76.0,,,,,,
388,01/17/21 15:00:00,29.174,75.0,,,,,,
389,01/17/21 16:00:00,28.555,37.0,,,,,,
390,01/17/21 17:00:00,27.930,12.0,,,,,,
391,01/17/21 18:00:00,27.091,0.0,,,,,,
392,01/17/21 19:00:00,26.668,0.0,,,,,,
393,01/17/21 20:00:00,26.668,0.0,,,,,,
394,01/17/21 21:00:00,26.881,0.0,,,,,,
395,01/17/21 22:00:00,26.881,0.0,,,,,,
396,01/17/21 23:00:00,26.668,0.0,,,,,,
397,01/18/21 00:00:00,26.881,0.0,,,,,,
398,01/18/21 01:00:00,26.881,0.0,,,,,,
399,01/18/21 02:00:00,26.458,0.0,,,,,,
400,01/18/21 03:00:00,26.031,0.0,,,,,,
401,01/18/21 04:00:00,24.744,0.0,,,,,,
402,01/18/21 05:00:00,24.093,0.0,,,,,,
403,01/18/21 06:00:00,23.436,0.0,,,,,,
404,01/18/21 07:00:00,22.995,0.0,,,,,,
405,01/18/21 08:00:00,22.775,0.0,,,,,,
406,01/18/21 09:00:00,22.552,1.0,,,,,,
407,01/18/21 10:00:00,22.995,15.0,,,,,,
408,01/18/21 11:00:00,23.216,46.0,,,,,,
409,01/18/21 12:00:00,23.875,81.0,,,,,,
410,01/18/21 13:00:00,29.790,480.0,,,,,,
411,01/18/21 14:00:00,27.930,168.0,,,,,,
412,01/18/21 15:00:00,24.526,84.0,,,,,,
413,01/18/21 16:00:00,22.552,39.0,,,,,,
414,01/18/21 17:00:00,20.757,9.0,,,,,,
415,01/18/21 18:00:00,19.382,0.0,,,,,,
416,01/18/21 19:00:00,17.983,0.0,,,,,,
417,01/18/21 20:00:00,16.795,0.0,,,,,,
418,01/18/21 21:00:00,16.556,0.0,,,,,,
419,01/18/21 22:00:00,16.075,0.0,,,,,,
420,01/18/21 23:00:00,16.075,0.0,,,,,,
421,01/19/21 00:00:00,15.102,0.0,,,,,,
422,01/19/21 01:00:00,14.608,0.0,,,,,,
423,01/19/21 02:00:00,14.113,0.0,,,,,,
424,01/19/21 03:00:00,13.365,0.0,,,,,,
425,01/19/21 04:00:00,12.351,0.0,,,,,,
426,01/19/21 05:00:00,11.840,0.0,,,,,,
427,01/19/21 06:00:00,11.323,0.0,,,,,,
428,01/19/21 07:00:00,11.323,0.0,,,,,,
429,01/19/21 08:00:00,11.323,0.0,,,,,,
430,01/19/21 09:00:00,11.323,3.0,,,,,,
431,01/19/21 10:00:00,11.581,21.0,,,,,,
432,01/19/21 11:00:00,12.351,38.0,,,,,,
433,01/19/21 12:00:00,11.840,40.0,,,,,,
434,01/19/21 13:00:00,12.607,60.0,,,,,,
435,01/19/21 14:00:00,13.113,70.0,,,,,,
436,01/19/21 15:00:00,13.865,96.0,,,,,,
437,01/19/21 16:00:00,13.113,43.0,,,,,,
438,01/19/21 17:00:00,12.859,18.0,,,,,,
439,01/19/21 18:00:00,11.581,0.0,,,,,,
440,01/19/21 19:00:00,10.540,0.0,,,,,,
441,01/19/21 20:00:00,10.015,0.0,,,,,,
442,01/19/21 21:00:00,9.750,0.0,,,,,,
443,01/19/21 22:00:00,9.750,0.0,,,,,,
444,01/19/21 23:00:00,10.015,0.0,,,,,,
445,01/20/21 00:00:00,10.278,0.0,,,,,,
446,01/20/21 01:00:00,11.064,0.0,,,,,,
447,01/20/21 02:00:00,11.064,0.0,,,,,,
448,01/20/21 03:00:00,10.278,0.0,,,,,,
449,01/20/21 04:00:00,8.136,0.0,,,,,,
450,01/20/21 05:00:00,9.750,0.0,,,,,,
451,01/20/21 06:00:00,10.540,0.0,,,,,,
452,01/20/21 07:00:00,11.064,0.0,,,,,,
453,01/20/21 08:00:00,12.351,0.0,,,,,,
454,01/20/21 09:00:00,14.113,4.0,,,,,,
455,01/20/21 10:00:00,16.317,34.0,,,,,,
456,01/20/21 11:00:00,18.919,86.0,,,,,,
457,01/20/21 12:00:00,22.552,106.0,,,,,,
458,01/20/21 13:00:00,24.526,72.0,,,,,,
459,01/20/21 14:00:00,29.174,256.0,,,,,,
460,01/20/21 15:00:00,30.198,144.0,,,,,,
461,01/20/21 16:00:00,29.379,32.0,,,,,,
462,01/20/21 17:00:00,30.808,17.0,,,,,,
463,01/20/21 18:00:00,31.617,0.0,,,,,,
464,01/20/21 19:00:00,33.013,0.0,,,,,,
465,01/20/21 20:00:00,34.198,0.0,,,,,,
466,01/20/21 21:00:00,36.531,0.0,,,,,,
467,01/20/21 22:00:00,36.531,0.0,,,,,,
468,01/20/21 23:00:00,36.531,0.0,,,,,,
469,01/21/21 00:00:00,36.531,0.0,,,,,,
470,01/21/21 01:00:00,36.145,0.0,,,,,,
471,01/21/21 02:00:00,36.338,0.0,,,,,,
472,01/21/21 03:00:00,35.951,0.0,,,,,,
473,01/21/21 04:00:00,35.564,0.0,,,,,,
474,01/21/21 05:00:00,34.198,0.0,,,,,,
475,01/21/21 06:00:00,33.607,0.0,,,,,,
476,01/21/21 07:00:00,33.013,0.0,,,,,,
477,01/21/21 08:00:00,32.815,0.0,,,,,,
478,01/21/21 09:00:00,32.815,3.0,,,,,,
479,01/21/21 10:00:00,33.213,19.0,,,,,,
480,01/21/21 11:00:00,33.805,37.0,,,,,,
481,01/21/21 12:00:00,29.995,31.0,,,,,,
482,01/21/21 13:00:00,31.012,352.0,,,,,,
483,01/21/21 14:00:00,27.302,256.0,,,,,,
484,01/21/21 15:00:00,20.984,67.0,,,,,,
485,01/21/21 16:00:00,18.919,44.0,,,,,,
486,01/21/21 17:00:00,17.035,13.0,,,,,,
487,01/21/21 18:00:00,15.102,0.0,,,,,,
488,01/21/21 19:00:00,14.362,0.0,,,,,,
489,01/21/21 20:00:00,13.615,0.0,,,,,,
490,01/21/21 21:00:00,12.096,0.0,,,,,,
491,01/21/21 22:00:00,11.064,0.0,,,,,,
492,01/21/21 23:00:00,10.803,0.0,,,,,,
